#               x                y                z
   0.000000000000 -30.000000000000  -0.000000000000
  30.000000000000  -0.906350495108  -1.811873533752
  -2.715742414894  -3.617116777326  -4.513593368337
  -5.407566655976  -6.296603083079  -7.179891000132
  -8.055054162884  -8.924431195692  -9.785675344566
 -10.637985620314 -11.480529829309 -12.312594371875
 -13.133471973316 -13.942359316734 -14.738504616974
 -15.519813451667 -16.288372654359 -17.042061319293
 -17.780191363257 -18.500806139987 -19.205831336844
 -19.893334515466 -20.562675991360 -21.213203435596
 -21.844366689706 -22.455628289045 -23.046388928869
 -23.616099850963 -24.163294375684 -24.689433893661
 -25.193033089978 -25.673632201647 -26.129991994936
 -26.563332183352 -26.972428773215 -27.356900771719
 -27.716374850228 -28.050548335852 -28.359135354428
 -28.641831782087 -28.898375428958 -29.128150734748
 -29.331770993484 -29.508612689538 -29.658514374549
 -29.781142795722 -29.876826189138 -29.945235252001
 -29.986305687430  29.986305687430  29.945235252001
  29.876826189138  29.781142795722  29.658514374549
  29.508612689538  29.331770993484  29.128150734748
  28.898375428958  28.641831782087  28.359135354428
  28.050548335852  27.716374850228  27.356900771719
  26.972428773215  26.563332183352  26.129991994936
  25.673632201647  25.193033089978  24.689433893661
  24.163294375684  23.616099850963  23.046388928869
  22.455628289045  21.844366689706  21.213203435596
  20.562675991360  19.893334515466  19.205831336844
  18.500806139986  17.780191363257  17.042061319293
  16.288372654359  15.519813451667  14.738504616974
  13.942359316734  13.133471973315  12.312594371875
  11.480529829309  10.637985620314   9.785675344565
   8.924431195692   8.055054162884   7.179891000132
   6.296603083079   5.407566655976   4.513593368337
   3.617116777326   2.715742414894   1.811873533752
   0.906350495108   0.906350495108   1.811873533752
   2.715742414894   3.617116777326   4.513593368337
   5.407566655976   6.296603083079   7.179891000132
   8.055054162884   8.924431195692   9.785675344566
  10.637985620314  11.480529829309  12.312594371875
  13.133471973316  13.942359316734  14.738504616974
  15.519813451667  16.288372654359  17.042061319293
  17.780191363257  18.500806139987  19.205831336844
  19.893334515466  20.562675991360  21.213203435596
  21.844366689706  22.455628289045  23.046388928869
  23.616099850963  24.163294375684  24.689433893661
  25.193033089978  25.673632201647  26.129991994936
  26.563332183352  26.972428773215  27.356900771719
  27.716374850228  28.050548335852  28.359135354428
  28.641831782087  28.898375428958  29.128150734748
  29.331770993484  29.508612689538  29.658514374549
  29.781142795722  29.876826189138  29.945235252001
  29.986305687430 -29.986305687430 -29.945235252001
 -29.876826189138 -29.781142795722 -29.658514374549
 -29.508612689538 -29.331770993484 -29.128150734748
 -28.898375428958 -28.641831782087 -28.359135354428
 -28.050548335852 -27.716374850228 -27.356900771719
 -26.972428773215 -26.563332183352 -26.129991994936
 -25.673632201647 -25.193033089978 -24.689433893661
 -24.163294375684 -23.616099850963 -23.046388928869
 -22.455628289045 -21.844366689706 -21.213203435596
 -20.562675991360 -19.893334515466 -19.205831336844
 -18.500806139986 -17.780191363257 -17.042061319293
 -16.288372654359 -15.519813451667 -14.738504616974
 -13.942359316734 -13.133471973315 -12.312594371875
 -11.480529829309 -10.637985620314  -9.785675344566
  -8.924431195692  -8.055054162884  -7.179891000132
  -6.296603083079  -5.407566655976  -4.513593368337
  -3.617116777326  -2.715742414894  -1.811873533752
  -0.906350495108  29.189724235312  29.189724235312
  29.130494739853  29.071265244394  29.012085214424
  28.921997496834  28.769923150197  28.593248096910
  28.416573043624  28.229093942676  27.994411784926
  27.703284419446  27.412186767476  27.121126569045
  26.814487508571  26.413933744527  26.013394255407
  25.612916420335  25.211781917466  24.743312391665
  24.240184407104  23.737056422543  23.238572398595
  22.714856460525  22.117743168514  21.520635347822
  20.923569509135  20.356979817449  19.676110782539
  18.995239806077  18.314433282693  17.663318177600
  16.949775164532  16.196790923480  15.443806682428
  14.710204507228  13.977186908337  13.164992786371
  12.352779049861  11.540604850605  10.800317396730
   9.942793023750   9.085246994001   8.227758404874
   7.425786383587   6.575800709628   5.687595236966
   4.799389764303   3.942351179631   3.111627207031
   2.208001457866   1.304333984185   0.400666510504
  -0.400666510504  -1.304333984185  -2.208001457866
  -3.111627207031  -3.942351179631  -4.799389764303
  -5.687595236966  -6.575800709628  -7.425786383587
  -8.227758404874  -9.085246994001  -9.942793023750
 -10.800317396731 -11.540604850605 -12.352779049861
 -13.164992786371 -13.977186908337 -14.710204507228
 -15.443806682428 -16.196790923480 -16.949775164532
 -17.663318177600 -18.314433282693 -18.995239806077
 -19.676110782539 -20.356979817449 -20.923569509135
 -21.520635347822 -22.117743168514 -22.714856460525
 -23.238572398595 -23.737056422543 -24.240184407104
 -24.743312391665 -25.211781917466 -25.612916420335
 -26.013394255407 -26.413933744527 -26.814487508571
 -27.121126569045 -27.412186767476 -27.703284419446
 -27.994411784926 -28.229093942676 -28.416573043624
 -28.593248096910 -28.769923150197 -28.921997496834
 -29.012085214424 -29.071265244394 -29.130494739853
 -29.189724235312 -29.189724235312 -29.130494739853
 -29.071265244394 -29.012085214424 -28.921997496834
 -28.769923150197 -28.593248096910 -28.416573043624
 -28.229093942676 -27.994411784926 -27.703284419446
 -27.412186767476 -27.121126569045 -26.814487508571
 -26.413933744527 -26.013394255407 -25.612916420335
 -25.211781917466 -24.743312391665 -24.240184407104
 -23.737056422543 -23.238572398595 -22.714856460525
 -22.117743168514 -21.520635347822 -20.923569509135
 -20.356979817449 -19.676110782539 -18.995239806077
 -18.314433282693 -17.663318177600 -16.949775164532
 -16.196790923480 -15.443806682428 -14.710204507228
 -13.977186908337 -13.164992786371 -12.352779049861
 -11.540604850605 -10.800317396731  -9.942793023750
  -9.085246994001  -8.227758404874  -7.425786383587
  -6.575800709628  -5.687595236966  -4.799389764303
  -3.942351179631  -3.111627207031  -2.208001457866
  -1.304333984185  -0.400666510504   0.400666510504
   1.304333984185   2.208001457866   3.111627207031
   3.942351179631   4.799389764303   5.687595236966
   6.575800709628   7.425786383587   8.227758404874
   9.085246994001   9.942793023750  10.800317396731
  11.540604850605  12.352779049861  13.164992786371
  13.977186908337  14.710204507228  15.443806682428
  16.196790923480  16.949775164532  17.663318177600
  18.314433282693  18.995239806077  19.676110782539
  20.356979817449  20.923569509135  21.520635347822
  22.117743168514  22.714856460525  23.238572398595
  23.737056422543  24.240184407104  24.743312391665
  25.211781917466  25.612916420335  26.013394255407
  26.413933744527  26.814487508571  27.121126569045
  27.412186767476  27.703284419446  27.994411784926
  28.229093942676  28.416573043624  28.593248096910
  28.769923150197  28.921997496834  29.012085214424
  29.071265244394  29.130494739853  28.401576275125
  28.379448470623  28.379448470623  28.320218975165
  28.261034843566  28.186536081528  28.081856879053
  27.914281933035  27.737606879748  27.565010439612
  27.358271313659  27.108065521473  26.816918008264
  26.525847181955  26.239649718695  25.912579897465
  25.512008114368  25.111502545641  24.723646759017
  24.323492760373  23.841259740122  23.338131755561
  22.851641913253  22.364965703270  21.828152494643
  21.230997866551  20.633905171558  20.082966448038
  19.500744947048  18.819845288125  18.138991630601
  17.496823625156  16.862114001165  16.138640417678
